Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
Lavor Postell,22,NYK,SG,26,0,169,7.2,0.448,0.204,0.500,5.9,11.8,8.9,5.0,1.3,1.0,20.5,24.0,-0.3,0.2,-0.1,-0.027,-4.2,-0.9,-5.1,-0.1,,postela01,2000-2001
Nick Anderson,33,SAC,SG,21,0,169,6.4,0.333,0.684,0.000,2.0,13.7,8.0,11.0,3.0,1.6,10.9,16.7,-0.3,0.3,0.0,-0.011,-4.6,1.4,-3.2,-0.1,,anderni01,2000-2001
Dee Brown,32,ORL,PG,7,0,155,9.0,0.519,0.727,0.114,0.0,8.1,3.9,11.9,1.3,0.0,13.2,15.2,0.1,0.1,0.2,0.059,-1.4,-1.0,-2.4,0.0,,brownde01,2000-2001
Calbert Cheaney,29,DEN,SG,9,5,153,4.1,0.340,0.000,0.067,3.5,10.8,7.1,8.6,1.4,0.9,13.9,10.5,-0.2,0.1,-0.1,-0.035,-5.6,0.0,-5.6,-0.1,,cheanca01,2000-2001
Eddie Gill,22,NJN,PG,8,0,152,8.9,0.451,0.220,0.122,0.0,7.0,3.4,26.3,1.4,0.5,18.8,15.9,-0.1,0.0,0.0,-0.010,-2.8,-1.9,-4.7,-0.1,,gilled01,2000-2001
Pepe Sánchez,23,2TM,PG,29,0,150,12.6,0.346,0.036,0.071,2.3,8.9,5.6,41.3,3.9,0.5,17.2,10.5,0.1,0.2,0.3,0.107,-2.2,2.8,0.6,0.1,,sanchpe01,2000-2001
Pepe Sánchez,23,ATL,PG,5,0,34,-4.8,0.000,0.000,0.000,3.3,0.0,1.6,20.2,3.1,0.0,30.0,13.1,-0.2,0.0,-0.2,-0.249,-9.6,-3.1,-12.6,-0.1,,sanchpe01,2000-2001
Pepe Sánchez,23,PHI,PG,24,0,116,17.7,0.457,0.048,0.095,2.0,11.5,6.8,47.5,4.1,0.6,12.1,9.7,0.3,0.2,0.5,0.212,-0.1,4.5,4.5,0.2,,sanchpe01,2000-2001
Earl Boykins,24,LAC,PG,10,0,149,17.2,0.461,0.127,0.270,3.2,5.2,4.2,38.7,1.8,0.0,11.3,24.7,0.2,0.1,0.3,0.089,1.3,-1.1,0.2,0.1,,boykiea01,2000-2001
Jamie Feick,26,NJN,C,6,0,149,10.2,0.389,0.000,0.522,9.0,34.9,21.6,5.2,2.8,1.5,19.8,10.7,-0.1,0.3,0.2,0.050,-2.3,0.5,-1.8,0.0,,feickja01,2000-2001
Chris Garner,25,GSW,PG,8,0,149,1.0,0.240,0.189,0.162,1.3,7.8,4.3,17.4,2.4,0.5,18.5,13.8,-0.4,0.0,-0.4,-0.123,-9.8,-2.1,-12.0,-0.4,,garnech01,2000-2001
Shawnelle Scott,28,SAS,C,27,1,144,12.0,0.424,0.000,0.537,19.0,20.2,19.6,4.6,1.9,2.9,17.8,20.1,-0.1,0.3,0.2,0.071,-4.5,-0.6,-5.1,-0.1,,scottsh01,2000-2001
Jake Voskuhl,23,CHI,C,16,2,143,5.8,0.481,0.000,0.560,9.6,19.0,14.1,5.7,1.9,3.1,27.8,14.0,-0.2,0.1,0.0,-0.007,-8.7,-1.2,-9.9,-0.3,,voskuja01,2000-2001
Jérôme Moïso,22,BOS,C,24,0,135,3.2,0.422,0.033,0.867,9.9,27.1,18.1,3.6,1.2,2.3,30.3,20.0,-0.4,0.2,-0.3,-0.096,-9.5,-0.8,-10.3,-0.3,,moisoje01,2000-2001
Grant Hill,28,ORL,SF,4,4,133,18.1,0.505,0.023,0.605,6.5,14.5,10.4,30.7,1.9,1.1,16.8,21.8,0.2,0.2,0.3,0.126,3.3,2.0,5.2,0.2,AS,hillgr01,2000-2001
Steve Goodrich,24,CHI,PF,12,0,133,4.1,0.451,0.167,0.389,6.0,13.0,9.4,7.1,0.8,0.6,27.5,10.2,-0.1,0.0,-0.1,-0.038,-4.9,-2.6,-7.5,-0.2,,goodrst01,2000-2001
Scott Padgett,24,UTA,PF,27,0,127,17.6,0.541,0.209,0.465,18.9,19.1,19.0,6.5,2.5,1.9,16.2,22.4,0.2,0.2,0.4,0.158,0.4,-1.8,-1.4,0.0,,padgesc01,2000-2001
Brian Cardinal,23,DET,PF,15,0,126,4.7,0.398,0.161,0.581,6.7,13.0,9.8,3.6,2.8,1.1,18.8,16.5,-0.2,0.2,0.0,-0.009,-7.7,1.4,-6.3,-0.1,,cardibr01,2000-2001
Michael Stewart,25,TOR,C,26,0,123,8.7,0.394,0.000,0.529,14.3,12.2,13.3,2.4,1.7,1.7,10.7,17.1,0.0,0.1,0.1,0.036,-4.6,-1.8,-6.5,-0.1,,stewami01,2000-2001
Bruno Šundov,20,IND,C,11,4,120,11.0,0.498,0.098,0.122,3.9,17.4,10.9,3.1,0.9,2.4,6.5,18.0,0.1,0.1,0.2,0.079,-4.0,-0.3,-4.3,-0.1,,sundobr01,2000-2001
Tyrone Corbin,38,TOR,SF,15,1,117,-2.2,0.252,0.132,0.105,2.8,9.9,6.3,5.0,0.9,0.0,7.0,16.3,-0.4,0.1,-0.3,-0.126,-9.8,-3.1,-12.9,-0.3,,corbity01,2000-2001
Jaren Jackson,33,SAS,SG,16,0,114,10.4,0.477,0.450,0.050,1.0,10.4,6.0,10.5,2.4,0.0,6.8,18.1,0.0,0.2,0.2,0.087,-2.8,1.1,-1.7,0.0,,jacksja01,2000-2001
Felton Spencer,33,NYK,C,18,0,113,13.5,0.629,0.000,1.250,17.7,19.7,18.7,3.0,1.0,1.4,26.2,18.2,0.2,0.2,0.4,0.152,-4.4,-0.2,-4.6,-0.1,,spencfe01,2000-2001
Terry Mills,33,IND,PF,14,0,113,1.1,0.368,0.500,0.000,4.1,16.5,10.5,7.2,1.4,0.6,22.7,18.2,-0.4,0.1,-0.2,-0.096,-7.8,-0.4,-8.2,-0.2,,millste01,2000-2001
Anfernee Hardaway,29,PHO,SG,4,4,112,16.6,0.477,0.222,0.306,5.0,13.4,9.1,22.0,2.8,0.6,6.8,17.5,0.2,0.2,0.4,0.155,0.7,2.4,3.0,0.1,,hardaan01,2000-2001
Mark Bryant,35,DAL,PF,18,1,101,2.1,0.428,0.000,0.250,4.5,18.3,11.6,4.2,0.5,1.4,18.4,12.2,-0.1,0.1,0.0,0.005,-9.0,-0.2,-9.2,-0.2,,bryanma01,2000-2001
Tony Smith,32,ATL,SG,6,0,78,3.8,0.356,0.087,0.087,2.8,1.4,2.1,20.5,4.7,0.0,27.4,18.8,-0.3,0.1,-0.2,-0.110,-8.5,-0.1,-8.6,-0.1,,smithto02,2000-2001
Todd Fuller,26,MIA,C,10,0,77,9.3,0.363,0.000,0.229,10.8,17.0,13.9,2.4,2.1,2.0,7.2,26.1,-0.1,0.1,0.0,-0.002,-5.9,-1.9,-7.8,-0.1,,fulleto02,2000-2001
Don MacLean,31,MIA,SF,8,1,76,16.3,0.613,0.100,0.600,11.0,17.2,14.1,9.6,3.6,1.0,28.3,22.5,0.0,0.2,0.2,0.120,-1.4,2.2,0.9,0.1,,macledo01,2000-2001
Michael Hawkins,28,CLE,PG,10,0,76,3.7,0.444,0.444,0.000,3.1,4.6,3.8,24.8,1.4,0.0,40.0,8.9,0.0,0.0,0.0,-0.022,-4.7,-0.6,-5.3,-0.1,,hawkimi01,2000-2001
Rubén Garcés,27,2TM,PF,13,0,73,9.7,0.313,0.000,0.364,23.7,20.6,22.2,10.5,2.1,2.0,16.4,18.4,-0.1,0.1,0.0,0.009,-4.1,-0.8,-4.9,-0.1,,garceru01,2000-2001
Rubén Garcés,27,PHO,PF,10,0,62,10.5,0.432,0.000,0.533,21.5,18.6,20.1,10.2,1.7,1.2,21.3,16.9,0.0,0.1,0.1,0.066,-4.1,-0.4,-4.5,0.0,,garceru01,2000-2001
Rubén Garcés,27,GSW,PF,3,0,11,5.2,0.000,0.000,0.000,35.6,31.5,33.7,12.2,4.6,6.4,0.0,26.9,-0.1,0.0,-0.1,-0.315,-4.2,-3.5,-7.6,0.0,,garceru01,2000-2001
Antonio Harvey,30,POR,PF,12,0,72,17.0,0.506,0.000,0.214,8.6,14.4,11.6,9.6,0.7,6.2,8.9,21.7,0.1,0.1,0.2,0.135,-1.2,0.0,-1.2,0.0,,harvean01,2000-2001
Jamal Robinson,27,MIA,SF,6,0,72,-1.9,0.136,0.091,0.000,5.0,13.2,9.1,4.4,4.6,0.0,12.0,16.8,-0.4,0.2,-0.2,-0.166,-10.7,0.8,-9.9,-0.1,,robinja03,2000-2001
Ricky Davis,21,MIA,SG,7,0,70,18.9,0.492,0.034,0.276,1.7,10.2,5.9,31.0,3.9,2.2,13.3,26.0,0.1,0.1,0.2,0.139,-0.2,3.3,3.0,0.1,,davisri01,2000-2001
Jabari Smith,23,SAC,C,9,0,66,14.7,0.528,0.000,0.273,1.7,11.1,6.5,14.8,3.1,0.0,10.9,18.5,0.1,0.1,0.2,0.126,-2.3,0.4,-1.9,0.0,,smithja01,2000-2001
Donnell Harvey,20,DAL,PF,18,0,65,9.8,0.523,0.000,1.143,10.6,23.4,17.2,4.7,2.4,1.1,25.0,19.6,-0.1,0.1,0.1,0.039,-6.6,0.1,-6.5,-0.1,,harvedo01,2000-2001
Sam Jacobson,25,MIN,PG,14,0,59,10.7,0.518,0.000,0.167,5.8,5.9,5.8,10.6,2.7,0.0,0.0,14.8,0.1,0.0,0.2,0.147,-5.9,1.6,-4.3,0.0,,jacobsa01,2000-2001
Dan McClintock,23,DEN,C,6,1,58,9.9,0.446,0.000,0.278,18.5,13.3,15.9,2.9,0.0,2.4,12.9,17.8,0.0,0.0,0.0,0.007,-4.6,-3.3,-7.9,-0.1,,mcclida01,2000-2001
Will Perdue,35,POR,C,13,0,58,18.5,0.651,0.000,0.444,12.8,23.9,18.5,5.3,2.8,2.6,0.0,8.6,0.2,0.1,0.3,0.245,1.6,1.7,3.3,0.1,,perduwi01,2000-2001
Jamel Thomas,27,NJN,SF,5,0,56,0.8,0.342,0.158,0.000,8.0,10.6,9.2,0.0,2.8,0.0,24.0,20.2,-0.2,0.0,-0.2,-0.171,-7.7,-2.1,-9.8,-0.1,,thomaja01,2000-2001
James Robinson,30,ORL,PG,6,0,50,5.1,0.455,0.455,0.000,0.0,18.2,8.9,0.0,4.1,1.5,26.7,13.3,-0.1,0.1,0.0,-0.017,-7.9,2.0,-5.9,-0.1,,robinja02,2000-2001
Sean Colson,25,2TM,PG,13,0,44,6.8,0.291,0.208,0.167,5.4,10.2,7.7,38.7,1.2,0.0,7.2,28.8,-0.1,0.0,-0.1,-0.106,-5.7,-3.2,-8.9,-0.1,,colsose01,2000-2001
Sean Colson,25,ATL,PG,3,0,14,-10.6,0.000,0.200,0.000,0.0,24.0,11.9,29.4,0.0,0.0,28.6,22.3,-0.1,0.0,-0.1,-0.465,-13.6,-5.3,-18.9,-0.1,,colsose01,2000-2001
Sean Colson,25,HOU,PG,10,0,30,14.9,0.361,0.211,0.211,7.9,3.8,5.8,43.0,1.8,0.0,0.0,31.9,0.0,0.0,0.0,0.062,-2.0,-2.2,-4.2,0.0,,colsose01,2000-2001
Scott Burrell,30,CHH,SF,4,0,41,12.8,0.507,0.400,0.267,2.8,5.5,4.2,4.6,3.9,0.0,0.0,18.8,0.1,0.1,0.1,0.135,-2.5,2.2,-0.2,0.0,,burresc01,2000-2001
Pervis Ellison,33,SEA,C,9,0,40,2.4,0.381,0.000,0.286,5.8,28.6,17.2,10.5,0.0,3.6,27.6,12.3,-0.1,0.0,0.0,-0.013,-9.0,1.5,-7.5,-0.1,,ellispe01,2000-2001
Stanislav Medvedenko,21,LAL,PF,7,0,39,21.8,0.528,0.040,0.480,2.9,22.9,13.0,10.8,1.3,1.8,9.0,38.2,0.1,0.0,0.1,0.126,-1.3,-0.9,-2.3,0.0,,medvest01,2000-2001
J.R. Reid,32,CLE,PF,6,0,39,15.7,0.587,0.000,1.600,14.9,8.9,11.9,3.8,2.7,1.9,10.5,11.0,0.1,0.0,0.1,0.174,1.1,0.4,1.5,0.0,,reidjr01,2000-2001
Wang Zhizhi,23,DAL,C,5,0,38,14.9,0.513,0.105,0.526,3.0,17.2,10.3,0.0,0.0,0.0,4.1,29.2,0.1,0.0,0.1,0.122,-4.6,-4.2,-8.8,-0.1,,zhizhwa01,2000-2001
Erick Barkley,22,POR,PG,8,0,38,10.3,0.432,0.364,0.000,0.0,9.1,4.7,28.8,2.8,0.0,18.5,33.0,-0.1,0.0,-0.1,-0.075,-4.6,-3.2,-7.7,-0.1,,barkler01,2000-2001
Michael Redd,21,MIL,SG,6,0,35,3.4,0.300,0.158,0.316,9.8,3.2,6.5,4.4,1.5,0.0,4.4,29.3,-0.1,0.0,-0.1,-0.163,-6.2,-5.2,-11.4,-0.1,,reddmi01,2000-2001
Muggsy Bogues,36,TOR,PG,3,0,34,-0.5,0.000,0.500,0.000,0.0,10.2,5.0,19.3,3.1,0.0,66.7,7.9,-0.1,0.0,-0.1,-0.128,-8.9,1.7,-7.2,0.0,,boguemu01,2000-2001
John Coker,29,GSW,C,6,0,32,-2.8,0.125,0.000,0.000,9.2,7.2,8.3,8.8,1.6,0.0,20.0,13.2,-0.1,0.0,-0.1,-0.192,-8.8,-4.0,-12.9,-0.1,,cokerjo01,2000-2001
Brent Price,32,VAN,PG,6,0,30,9.4,0.462,0.364,0.636,3.8,11.4,7.6,26.6,3.5,0.0,22.1,27.5,0.0,0.0,0.0,-0.003,-5.8,0.3,-5.5,0.0,,pricebr01,2000-2001
Tom Hammonds,33,MIN,PF,7,0,30,-4.9,0.322,0.000,0.200,7.5,7.7,7.6,4.8,0.0,0.0,21.6,20.9,-0.1,0.0,-0.1,-0.187,-12.8,-4.7,-17.5,-0.1,,hammoto01,2000-2001
Raja Bell,24,PHI,SG,5,0,30,-0.6,0.357,0.429,0.000,0.0,3.7,1.9,0.0,1.8,0.0,22.2,13.6,-0.1,0.0,-0.1,-0.091,-7.2,-2.2,-9.4,-0.1,,bellra01,2000-2001
Art Long,28,SAC,PF,9,0,20,-3.6,0.000,0.000,0.500,11.1,31.5,21.5,6.4,0.0,10.0,29.1,15.2,-0.1,0.1,-0.1,-0.214,-15.4,1.6,-13.8,-0.1,,longar01,2000-2001
Zendon Hamilton,25,LAC,C,3,0,19,5.7,0.359,0.000,0.889,18.6,29.3,24.1,0.0,0.0,0.0,13.8,35.3,-0.1,0.0,0.0,-0.119,-8.9,-6.1,-15.0,-0.1,,hamilze01,2000-2001
Etdrick Bohannon,27,CLE,PF,6,0,19,22.4,0.694,0.000,1.000,18.3,24.3,21.3,0.0,0.0,7.7,14.8,16.1,0.1,0.0,0.1,0.276,1.0,0.7,1.7,0.0,,bohanet01,2000-2001
Ira Bowman,27,ATL,PG,3,0,19,9.2,0.000,0.000,0.000,5.8,5.9,5.9,50.5,0.0,0.0,33.3,7.1,0.0,0.0,0.0,-0.024,0.0,-1.7,-1.7,0.0,,bowmair01,2000-2001
Gary Grant,35,POR,PG,4,0,17,22.8,0.714,0.000,0.000,0.0,0.0,0.0,12.6,0.0,0.0,0.0,19.1,0.1,0.0,0.1,0.209,2.8,0.2,3.0,0.0,,grantga01,2000-2001
Garth Joseph,27,2TM,C,4,0,16,-5.0,0.170,0.000,0.400,13.7,0.0,7.0,9.8,0.0,4.3,25.4,22.0,-0.1,0.0,-0.1,-0.345,-13.6,-6.3,-19.9,-0.1,,josepga01,2000-2001
Garth Joseph,27,TOR,C,2,0,8,11.3,0.500,0.000,0.000,27.5,0.0,14.1,19.6,0.0,0.0,33.3,16.8,0.0,0.0,0.0,0.017,-2.5,-3.6,-6.1,0.0,,josepga01,2000-2001
Garth Joseph,27,DEN,C,2,0,8,-21.3,0.000,0.000,0.667,0.0,0.0,0.0,0.0,0.0,8.6,20.5,27.2,-0.1,0.0,-0.1,-0.707,-24.7,-8.9,-33.6,-0.1,,josepga01,2000-2001
Terrance Roberson,24,CHH,SF,3,0,13,-15.0,0.000,0.500,0.000,0.0,8.7,4.4,10.9,0.0,0.0,50.0,14.2,-0.1,0.0,-0.1,-0.334,-18.7,-2.4,-21.1,-0.1,,roberte01,2000-2001
Anthony Miller,29,3TM,PF,4,0,11,0.9,0.500,0.000,0.000,0.0,20.4,10.1,0.0,0.0,0.0,33.3,12.2,0.0,0.0,0.0,-0.082,-7.5,-2.4,-9.9,0.0,,millean01,2000-2001
Anthony Miller,29,ATL,PF,2,0,6,4.7,0.500,0.000,0.000,0.0,37.4,18.6,0.0,0.0,0.0,33.3,22.3,0.0,0.0,0.0,-0.150,-6.3,-3.1,-9.5,0.0,,millean01,2000-2001
Anthony Miller,29,HOU,PF,1,0,3,-6.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.007,-12.1,-1.2,-13.3,0.0,,millean01,2000-2001
Anthony Miller,29,PHI,PF,1,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.012,-4.4,-1.7,-6.1,0.0,,millean01,2000-2001
Mamadou N'Diaye,25,TOR,C,3,0,10,6.6,0.410,0.000,0.500,11.0,11.6,11.3,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.083,-7.1,-4.7,-11.7,0.0,,ndiayma02,2000-2001
Jason Hart,22,MIL,PG,1,0,10,1.7,1.000,0.000,0.000,0.0,0.0,0.0,14.6,0.0,0.0,66.7,13.6,0.0,0.0,0.0,-0.159,-5.7,-4.4,-10.2,0.0,,hartja01,2000-2001
David Wingate,37,SEA,SG,1,0,9,35.8,1.000,0.000,0.000,0.0,0.0,0.0,51.5,0.0,0.0,0.0,15.0,0.1,0.0,0.1,0.448,10.7,4.6,15.3,0.0,,wingada01,2000-2001
Lari Ketner,23,IND,PF,3,0,7,-10.6,,,,0.0,0.0,0.0,20.2,0.0,0.0,100.0,13.3,-0.1,0.0,-0.1,-0.383,-13.9,-1.5,-15.4,0.0,,ketnela01,2000-2001
Randy Livingston,25,GSW,PG,2,0,7,-3.7,0.000,0.500,0.000,0.0,16.5,7.6,19.2,0.0,0.0,0.0,12.1,0.0,0.0,0.0,-0.222,-11.2,-4.4,-15.6,0.0,,livinra01,2000-2001
Andy Panko,23,ATL,SF,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.017,-3.2,-2.9,-6.2,0.0,,pankoan01,2000-2001
League Average,,,,,,,,0.518,0.170,0.309,5.6,14.4,10.0,15.4,1.7,1.6,13.6,19.9,,,,,,,,,,-9999,2000-2001
