Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
Jérôme Moïso,23,CHH,C,15,0,76,5.9,0.400,0.000,0.000,6.0,31.5,18.8,8.4,2.1,1.9,28.6,16.8,-0.2,0.2,-0.1,-0.040,-8.2,1.1,-7.1,-0.1,,moisoje01,2001-2002
Isaac Fontaine,26,MEM,SG,6,0,75,-0.9,0.331,0.357,0.429,0.0,7.4,3.7,7.8,0.0,0.0,19.4,12.5,-0.2,0.0,-0.2,-0.112,-7.3,-2.4,-9.7,-0.1,,fontais01,2001-2002
Cedric Henderson,26,GSW,SF,12,0,70,14.4,0.528,0.129,0.226,1.5,3.1,2.3,10.5,4.4,1.9,19.0,25.3,-0.1,0.1,0.0,0.003,-0.1,1.8,1.7,0.1,,hendece02,2001-2002
Norm Richardson,22,2TM,SG,11,0,67,10.3,0.501,0.308,0.346,5.1,8.9,6.9,4.7,0.0,0.0,9.1,22.6,0.0,0.0,0.0,0.006,-1.2,-5.2,-6.4,-0.1,,richano01,2001-2002
Norm Richardson,22,IND,SG,3,0,4,-10.2,0.000,0.000,0.000,28.9,0.0,14.1,33.9,0.0,0.0,0.0,34.0,0.0,0.0,0.0,-0.570,-9.8,-11.2,-21.0,0.0,,richano01,2001-2002
Norm Richardson,22,CHI,SG,8,0,63,11.6,0.556,0.348,0.391,3.6,9.5,6.5,2.9,0.0,0.0,10.0,21.9,0.1,0.0,0.1,0.043,-0.6,-4.8,-5.4,-0.1,,richano01,2001-2002
Damone Brown,22,PHI,SF,17,0,67,1.6,0.469,0.048,0.381,3.4,3.4,3.4,5.0,0.8,1.1,26.8,22.9,-0.2,0.1,-0.1,-0.096,-8.5,-2.5,-11.1,-0.1,,brownda02,2001-2002
Dee Brown,33,ORL,PG,7,0,65,-3.2,0.175,0.600,0.000,0.0,15.6,7.7,4.2,2.4,1.1,16.7,16.5,-0.4,0.1,-0.3,-0.214,-10.7,-2.5,-13.2,-0.2,,brownde01,2001-2002
Steve Goodrich,25,NJN,SF,9,0,50,-0.9,0.230,0.000,0.200,2.2,9.0,5.6,13.8,1.0,2.9,21.6,12.4,-0.1,0.1,-0.1,-0.078,-11.0,1.0,-10.0,-0.1,,goodrst01,2001-2002
Elliot Perry,32,MEM,PG,2,0,48,5.3,0.506,0.000,0.200,0.0,9.3,4.6,23.7,3.3,0.0,39.1,16.9,-0.1,0.0,-0.1,-0.087,-8.6,0.5,-8.1,-0.1,,perryel01,2001-2002
Reggie Slater,31,2TM,PF,8,0,47,17.9,0.541,0.000,0.667,12.1,9.7,10.9,3.6,1.1,1.6,4.9,19.6,0.1,0.0,0.1,0.150,1.4,-1.9,-0.5,0.0,,slatere01,2001-2002
Reggie Slater,31,NJN,PF,4,0,10,17.5,1.025,0.000,0.500,0.0,22.6,11.2,0.0,0.0,0.0,29.1,15.4,0.0,0.0,0.0,0.169,-1.6,0.1,-1.5,0.0,,slatere01,2001-2002
Reggie Slater,31,ATL,PF,4,0,37,18.0,0.472,0.000,0.692,15.4,6.2,10.8,4.5,1.4,2.0,0.0,20.7,0.1,0.0,0.1,0.145,2.2,-2.4,-0.2,0.0,,slatere01,2001-2002
Antonio Harvey,31,SEA,PF,5,3,47,7.8,0.349,0.000,0.167,12.8,9.9,11.3,15.1,1.1,4.8,18.9,15.7,0.0,0.0,0.0,-0.007,-4.1,1.0,-3.1,0.0,,harvean01,2001-2002
Mamadou N'Diaye,26,TOR,C,5,0,46,20.6,0.694,0.000,1.000,14.5,12.9,13.7,0.0,0.0,3.2,6.5,15.3,0.2,0.0,0.3,0.265,2.1,0.1,2.1,0.0,,ndiayma02,2001-2002
Maurice Evans,23,MIN,SG,10,0,45,11.5,0.506,0.158,0.211,7.8,2.5,5.1,14.8,0.0,0.0,8.8,22.9,0.1,0.0,0.1,0.079,-2.2,-2.5,-4.7,0.0,,evansma01,2001-2002
Charlie Bell,22,2TM,SG,7,0,44,-1.8,0.337,0.545,0.182,5.1,7.7,6.4,6.4,0.0,0.0,29.6,17.2,-0.2,0.0,-0.2,-0.172,-8.3,-4.0,-12.3,-0.1,,bellch01,2001-2002
Charlie Bell,22,PHO,SG,5,0,42,-2.2,0.337,0.545,0.182,5.3,5.5,5.4,6.7,0.0,0.0,29.6,18.0,-0.2,0.0,-0.2,-0.185,-8.4,-4.8,-13.2,-0.1,,bellch01,2001-2002
Charlie Bell,22,DAL,SG,2,0,2,7.6,,,,0.0,54.7,27.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.085,-7.1,12.8,5.6,0.0,,bellch01,2001-2002
Brian Cardinal,24,DET,PF,8,0,43,15.9,0.612,0.538,0.154,5.5,10.9,8.2,8.0,1.2,0.0,0.0,15.2,0.1,0.0,0.2,0.201,2.4,-0.5,2.0,0.0,,cardibr01,2001-2002
Jamison Brewer,21,IND,SG,13,0,43,10.0,0.400,0.200,0.000,5.4,15.4,10.5,30.3,2.4,0.0,37.5,8.4,0.0,0.1,0.0,0.052,-3.2,2.2,-1.0,0.0,,breweja01,2001-2002
Tim James,25,PHI,SF,9,0,41,4.8,0.384,0.000,0.462,14.0,5.5,9.7,4.1,0.0,1.9,16.1,20.8,-0.1,0.0,-0.1,-0.064,-5.6,-3.1,-8.7,-0.1,,jamesti01,2001-2002
Joseph Forte,20,BOS,SG,8,0,39,2.8,0.218,0.250,0.333,2.7,14.4,8.4,22.2,2.7,0.0,17.9,19.6,-0.2,0.1,-0.1,-0.144,-7.2,0.5,-6.7,0.0,,fortejo01,2001-2002
Jeryl Sasser,22,ORL,SG,7,0,36,7.0,0.309,0.000,0.357,9.2,12.5,10.9,8.0,4.3,0.0,11.0,22.6,-0.1,0.1,-0.1,-0.070,-7.7,0.1,-7.6,0.0,,sasseje01,2001-2002
Matt Geiger,32,PHI,C,4,0,36,-1.6,0.169,0.000,0.250,9.6,9.4,9.5,0.0,0.0,4.2,18.4,13.8,-0.1,0.0,-0.1,-0.145,-9.1,-2.3,-11.4,-0.1,,geigema01,2001-2002
Eldridge Recasner,34,2TM,SG,6,0,33,5.3,0.388,0.167,0.167,0.0,0.0,0.0,22.1,1.6,0.0,13.4,10.2,0.0,0.0,0.0,0.013,-5.3,-0.3,-5.6,0.0,,recasel01,2001-2002
Eldridge Recasner,34,CHH,SG,1,0,2,-9.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.004,-16.0,-0.4,-16.4,0.0,,recasel01,2001-2002
Eldridge Recasner,34,LAC,PG,5,0,31,6.2,0.388,0.167,0.167,0.0,0.0,0.0,23.5,1.7,0.0,13.4,10.8,0.0,0.0,0.0,0.013,-4.6,-0.3,-4.9,0.0,,recasel01,2001-2002
Ira Bowman,28,PHI,SG,3,0,29,16.4,0.714,0.143,0.000,0.0,3.9,2.0,6.4,3.7,0.0,0.0,11.1,0.1,0.0,0.1,0.210,1.1,5.5,6.6,0.1,,bowmair01,2001-2002
Daniel Santiago,25,PHO,C,3,0,24,9.6,0.500,0.000,0.000,0.0,33.4,16.5,13.6,0.0,3.0,20.0,18.7,0.0,0.0,0.0,0.025,-4.4,2.1,-2.4,0.0,,santida01,2001-2002
Greg Foster,33,MIL,PF,6,0,24,4.8,0.325,0.444,0.444,0.0,36.8,19.3,6.1,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-0.039,-7.7,-2.5,-10.2,-0.1,,fostegr01,2001-2002
Darrick Martin,30,DAL,PG,3,0,22,-11.2,0.046,0.200,0.200,0.0,5.0,2.5,16.9,4.7,0.0,8.4,24.4,-0.2,0.0,-0.2,-0.427,-16.7,-2.5,-19.2,-0.1,,martida01,2001-2002
Ernest Brown,22,MIA,C,3,0,21,-9.7,0.193,0.000,0.667,5.6,27.6,16.7,0.0,0.0,3.7,27.9,24.5,-0.2,0.0,-0.2,-0.349,-16.5,-1.7,-18.2,-0.1,,browner01,2001-2002
Mike Penberthy,27,LAL,PG,3,0,12,31.3,0.665,0.000,2.000,0.0,18.2,9.2,23.4,8.7,0.0,0.0,14.1,0.1,0.0,0.1,0.420,4.0,10.1,14.1,0.0,,penbemi01,2001-2002
Larry Robinson,34,NYK,SG,2,0,10,3.8,0.375,0.500,0.000,0.0,23.2,11.6,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,-0.038,-6.2,-1.9,-8.1,0.0,,robinla01,2001-2002
Ratko Varda,22,DET,C,1,0,6,15.0,0.727,0.000,0.333,0.0,19.5,9.8,0.0,0.0,0.0,22.5,34.9,0.0,0.0,0.0,0.098,-8.4,2.3,-6.1,0.0,,vardara01,2001-2002
Vinny Del Negro,35,PHO,PG,2,0,6,7.1,0.250,0.000,0.000,0.0,0.0,0.0,54.3,0.0,0.0,0.0,29.9,0.0,0.0,0.0,-0.141,-5.6,-7.5,-13.2,0.0,,delnevi01,2001-2002
Randy Brown,33,BOS,PG,1,0,6,8.6,0.000,0.000,0.000,0.0,0.0,0.0,46.4,0.0,13.0,0.0,7.6,0.0,0.0,0.0,0.025,-1.0,5.2,4.2,0.0,,brownra02,2001-2002
Dickey Simpkins,29,ATL,PF,1,0,3,11.6,,,,0.0,0.0,0.0,45.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.116,7.1,6.9,14.0,0.0,,simpkdi01,2001-2002
League Average,,,,,,,,0.520,0.181,0.293,5.8,14.2,10.0,15.3,1.7,1.6,13.1,19.9,,,,,,,,,,-9999,2001-2002
